,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,all_year_avail,low_avail,no_reviews
1143,40.61269,-74.03381,4.663439094112067,30,3,2329,0.05,1,False,False,False
1144,40.67858,-73.98536999999999,4.836281906951478,31,17,1190,0.2,2,False,False,False
1145,40.70821,-73.95352,5.420534999272286,7,13,1973,0.15,2,False,True,False
1146,40.66158,-73.98954,4.532599493153256,2,58,2982,0.67,1,False,True,False
1147,40.72457,-73.98453,5.225746673713202,2,62,3009,0.74,1,False,True,False
1148,40.71689,-73.95706,5.424950017481403,3,203,3013,2.85,1,False,False,False
1149,40.662209999999995,-73.99743000000001,3.9318256327243257,2,33,3016,0.39,1,False,False,False
1150,40.79313,-73.93493000000001,4.394449154672439,3,47,2903,0.66,2,False,True,False
1151,40.68444,-73.99904000000001,5.303304908059076,5,0,0,0.0,1,False,False,True
1152,40.75632,-73.96464,4.605170185988092,14,30,2531,0.35,1,False,False,False
1153,40.679959999999994,-73.98026999999999,4.23410650459726,3,2,2193,0.05,1,False,True,False
1154,40.67369,-73.96589,4.634728988229636,2,121,3003,1.6,1,True,False,False
1155,40.672109999999996,-73.976,5.3981627015177525,3,27,2972,0.45,1,False,False,False
1156,40.79183,-73.97171999999999,5.298317366548036,3,24,2022,0.3,1,False,True,False
1157,40.71456,-73.99978,5.111987788356544,5,22,2966,0.26,1,False,False,False
1158,40.71668,-73.99073,5.017279836814924,2,162,3002,1.92,1,False,False,False
1159,40.67862,-73.98561,5.955837369464831,1,66,2974,0.76,2,True,False,False
1160,40.68721,-74.00147,4.330733340286331,7,0,0,0.0,1,False,True,True
1161,40.72162,-74.00414,6.214608098422191,2,63,3023,0.76,1,False,False,False
1162,40.75541,-73.89239,4.454347296253507,1,219,3000,2.63,2,False,False,False
1163,40.69011,-73.97691,5.081404364984463,4,2,734,0.03,2,False,False,False
1164,40.66641,-73.98283,5.521460917862246,3,12,3017,0.27,1,False,False,False
1165,40.67828,-73.99136,4.394449154672439,2,35,2255,0.41,1,False,False,False
1166,40.71483,-73.96216,4.795790545596741,1,124,2996,1.46,1,False,False,False
1167,40.8687,-73.8524,3.58351893845611,7,2,2674,0.17,1,False,False,False
1168,40.5822,-73.96392,5.135798437050262,4,63,3022,1.27,1,False,False,False
1169,40.726859999999995,-73.9797,5.3981627015177525,4,162,3007,1.88,1,False,False,False
1170,40.68825,-73.92951,4.454347296253507,3,103,3001,1.25,2,False,False,False
1171,40.78451,-73.97882,5.707110264748875,7,0,0,0.0,1,False,True,True
1172,40.82392,-73.94205,4.382026634673881,30,185,2993,2.15,1,False,False,False
1173,40.713840000000005,-73.9474,4.51085950651685,4,219,3001,2.54,1,False,False,False
1174,40.7952,-73.9624,4.605170185988092,1,280,3009,3.51,1,False,False,False
1175,40.73942,-74.00009,3.9318256327243257,1,61,2232,0.71,2,False,True,False
1176,40.65524,-73.95645999999999,3.8501476017100584,1,184,2996,2.14,5,True,False,False
1177,40.66153,-73.98554,5.786897381366708,3,116,3023,1.37,1,False,False,False
1178,40.59274,-74.16178000000001,4.23410650459726,2,11,2765,0.24,1,False,False,False
1179,40.72701,-74.0011,5.293304824724492,3,9,2889,0.1,1,False,True,False
1180,40.68607,-73.95839000000001,4.61512051684126,5,4,839,0.05,1,False,True,False
1181,40.71345,-73.95689,5.170483995038151,2,15,2989,0.29,1,False,False,False
1182,40.73214,-74.00188,4.875197323201151,4,22,2981,0.28,1,False,False,False
1183,40.72903,-74.00028,5.198497031265826,3,18,2287,0.21,1,False,True,False
1184,40.67823,-73.97006999999999,5.3471075307174685,3,56,3020,0.65,1,False,False,False
1185,40.79842,-73.96903,5.017279836814924,4,2,1255,0.03,1,False,False,False
1186,40.72232,-73.98686,4.653960350157523,3,57,3016,0.7,1,False,True,False
1187,40.724540000000005,-73.97944,5.170483995038151,4,13,2790,0.17,1,False,True,False
1188,40.77799,-73.95223,4.394449154672439,1,1,452,0.01,1,False,True,False
1189,40.69227,-73.90852,4.23410650459726,2,37,3009,0.49,1,False,False,False
1190,40.7276,-73.98347,4.290459441148391,5,451,3016,5.26,2,False,False,False
1191,40.75782,-73.92129,4.68213122712422,30,24,2955,0.29,8,False,False,False
1192,40.72756,-73.97939000000001,5.017279836814924,7,19,2916,0.32,1,False,False,False
1193,40.84937,-73.91328,3.828641396489095,3,190,2992,2.21,2,False,False,False
1194,40.68549,-73.94724000000001,3.912023005428146,2,46,2982,0.54,4,False,False,False
1195,40.64229,-73.96548,5.857933154483459,1,169,3009,2.08,1,False,False,False
1196,40.79218,-73.97926,5.225746673713202,2,165,3004,1.92,1,False,False,False
1197,40.739509999999996,-73.98146,4.983606621708336,3,2,1914,0.02,1,False,True,False
1198,40.7139,-73.96553,4.574710978503383,3,1,2616,0.07,1,False,True,False
1199,40.70753,-73.92048,4.795790545596741,5,3,1637,0.04,1,False,True,False
1200,40.73044,-73.98683,5.081404364984463,1,15,1869,0.18,1,False,True,False
1201,40.69964,-73.99299,6.68586094706836,3,60,2836,0.7,1,False,False,False
1202,40.67709,-73.95237,5.857933154483459,2,320,3008,3.85,1,False,False,False
1203,40.752959999999995,-73.93715999999999,5.860786223465865,2,182,2997,2.2,1,False,False,False
1204,40.677170000000004,-73.96915,4.836281906951478,30,1,471,0.01,1,False,False,False
1205,40.68586,-73.9809,5.860786223465865,2,134,3023,1.56,1,False,False,False
1206,40.68543,-73.93838000000001,5.017279836814924,10,10,2981,0.17,2,False,False,False
1207,40.69849,-73.92678000000001,5.198497031265826,30,0,0,0.0,1,False,False,True
1208,40.74348,-73.9998,5.303304908059076,1,60,2988,0.78,1,False,False,False
1209,40.68679,-73.97378,4.605170185988092,30,5,2967,0.06,1,False,False,False
1210,40.750859999999996,-73.99776,4.875197323201151,5,9,1956,0.1,1,False,True,False
1211,40.71915,-73.95581,5.017279836814924,3,1,648,0.01,1,False,True,False
1212,40.64625,-73.97932,4.51085950651685,10,33,2977,0.39,1,False,False,False
1213,40.71577,-73.94084000000001,4.564348191467836,1,10,1346,0.14,1,False,True,False
1214,40.70278,-73.90153000000001,4.2626798770413155,30,3,1601,0.04,1,False,True,False
1215,40.77108,-73.95966999999999,4.418840607796598,3,10,2970,0.13,2,False,False,False
1216,40.68812,-73.94627,5.5254529391317835,30,62,3018,0.73,3,False,False,False
1217,40.82823,-73.94691,4.51085950651685,4,266,3020,3.17,1,False,False,False
1218,40.74377,-73.91225,4.330733340286331,2,251,3023,2.92,2,False,False,False
1219,40.694320000000005,-73.96481,5.081404364984463,14,3,1858,0.04,1,False,True,False
1220,40.827490000000004,-73.9382,4.7535901911063645,7,8,638,0.09,1,False,False,False
1221,40.667770000000004,-73.98366999999999,5.017279836814924,4,5,644,0.06,1,False,True,False
1222,40.71423,-73.95305,4.499809670330265,4,160,3007,1.92,1,False,False,False
1223,40.72719,-73.86166,4.248495242049359,5,5,2972,0.1,1,False,True,False
1224,40.74341,-73.99298,5.14166355650266,2,183,3000,2.19,2,False,False,False
1225,40.660509999999995,-73.98495,5.929589143389895,5,19,2834,0.23,1,False,False,False
1226,40.72915,-73.98019000000001,4.77912349311153,3,141,3010,1.66,1,False,False,False
1227,40.74767,-74.01061,4.912654885736052,6,42,2982,0.49,1,False,False,False
1228,40.82822,-73.92439,5.5254529391317835,3,119,3017,1.41,1,False,False,False
1229,40.73067,-73.955,5.303304908059076,7,20,3009,0.24,1,True,False,False
1230,40.72246,-73.99552,5.017279836814924,5,5,1553,0.06,1,False,True,False
1231,40.80762,-73.94017,3.9318256327243257,2,16,2655,0.62,1,False,False,False
1232,40.677859999999995,-73.97166,4.110873864173311,2,0,0,0.0,1,False,True,True
1233,40.807190000000006,-73.94253,4.61512051684126,2,24,2723,0.29,1,False,True,False
1234,40.74129,-73.98374,5.583496308781699,3,26,3001,0.32,1,False,False,False
1235,40.777609999999996,-73.94606,4.51085950651685,30,3,2727,0.04,1,False,False,False
1236,40.76413,-73.96226999999999,5.170483995038151,2,0,0,0.0,1,False,True,True
1237,40.661190000000005,-73.98822,3.6109179126442243,10,5,2955,0.07,2,False,False,False
1238,40.783390000000004,-73.98003,5.5254529391317835,4,2,1188,0.03,2,False,True,False
1239,40.806540000000005,-73.95019,5.3981627015177525,3,194,3020,2.42,1,False,False,False
1240,40.78111,-73.97739,4.543294782270004,14,88,3014,1.03,1,False,False,False
1241,40.67147,-73.94979000000001,5.62040086571715,5,2,2761,0.1,1,True,False,False
1242,40.755320000000005,-73.91603,4.700480365792417,30,304,3005,3.7,1,False,True,False
1243,40.70762,-73.96764,6.111467339502679,2,11,1198,0.13,1,False,True,False
1244,40.7311,-73.99913000000001,5.111987788356544,30,19,2758,0.23,1,False,False,False
1245,40.66199,-73.96294,4.394449154672439,7,23,2991,0.27,1,False,False,False
1246,40.731759999999994,-73.99895,5.69035945432406,5,103,3016,1.25,3,False,False,False
1247,40.71606,-73.95526,5.638354669333745,7,82,3007,0.98,1,False,False,False
1248,40.72184,-73.9944,5.707110264748875,30,92,2994,1.09,1,False,False,False
1249,40.72829,-73.98156,4.605170185988092,30,66,3019,0.77,6,False,True,False
1250,40.69043,-73.95676999999999,5.170483995038151,3,18,2751,0.35,2,False,True,False
1251,40.74403,-73.99580999999999,5.420534999272286,4,153,3010,2.03,1,False,False,False
1252,40.74552,-74.0006,5.442417710521793,6,6,1537,0.09,1,False,True,False
1253,40.6744,-73.96558,4.51085950651685,7,43,3015,0.52,1,False,False,False
1254,40.79358,-73.97043000000001,4.634728988229636,3,36,3018,0.5,1,False,False,False
1255,40.7014,-73.91333,4.0943445622221,10,19,3006,0.27,1,False,True,False
1256,40.729240000000004,-73.98113000000001,5.278114659230517,2,160,2997,2.31,1,False,False,False
1257,40.759190000000004,-73.91835999999999,5.017279836814924,3,74,2970,0.87,2,True,False,False
1258,40.83064,-73.94076,5.14166355650266,1,47,2953,0.58,2,False,False,False
1259,40.76184,-73.99334,5.384495062789089,2,43,2727,0.51,1,False,True,False
1260,40.82445,-73.95243,5.225746673713202,1,102,2999,1.19,2,False,False,False
1261,40.72006,-73.99579,4.07753744390572,6,18,2855,0.21,1,False,True,False
1262,40.718720000000005,-73.96042,5.247024072160486,4,33,2932,0.44,2,False,True,False
1263,40.72855,-73.98265,4.48863636973214,30,60,2995,0.72,6,False,True,False
1264,40.763040000000004,-73.9888,5.278114659230517,3,22,3009,1.61,2,False,False,False
1265,40.70878,-73.91727,4.709530201312334,5,107,3007,1.25,1,False,False,False
1266,40.64437,-74.00304,4.795790545596741,14,0,0,0.0,1,False,True,True
1267,40.72987,-74.00081999999999,4.382026634673881,4,87,3020,1.02,1,False,False,False
1268,40.77424,-73.94839,4.709530201312334,10,16,2689,0.2,1,False,True,False
1269,40.68752,-73.96688,5.303304908059076,3,2,1593,0.02,1,True,False,False
1270,40.658409999999996,-73.95016,4.248495242049359,4,19,2975,0.24,3,False,False,False
1271,40.75578,-73.81948,4.02535169073515,1,474,2980,5.53,3,False,False,False
1272,40.69271,-73.99365,4.912654885736052,4,5,1876,0.06,1,False,True,False
1273,40.705870000000004,-74.01534000000001,6.2166061010848646,2,63,2974,0.75,1,False,False,False
1274,40.64882,-73.9605,4.51085950651685,3,0,0,0.0,1,False,False,True
1275,40.69073,-73.96762,4.912654885736052,3,28,2987,0.4,1,False,False,False
1276,40.72515,-73.95153,5.298317366548036,1,0,0,0.0,1,True,False,True
1277,40.725640000000006,-73.98252,4.51085950651685,2,5,1519,0.09,1,False,True,False
1278,40.78024,-73.94813,5.081404364984463,4,16,2878,0.2,1,False,True,False
1279,40.6599,-73.98279000000001,4.189654742026425,20,6,2743,0.32,1,False,False,False
1280,40.7964,-73.9675,5.351858133476067,3,25,2996,0.3,1,False,False,False
1281,40.74664,-73.99441,5.991464547107982,3,15,2327,0.31,1,False,True,False
1282,40.71788,-73.98975,5.707110264748875,1,45,2994,0.62,1,False,False,False
1283,40.673559999999995,-73.9425,5.225746673713202,1,215,3002,2.55,3,False,False,False
1284,40.81757,-73.94709,5.3981627015177525,3,33,3008,0.51,2,False,False,False
1285,40.68052,-73.97254000000001,4.804021044733257,2,46,2107,0.54,1,False,True,False
1286,40.86821,-73.92251999999999,4.795790545596741,10,25,2987,0.3,1,False,False,False
1287,40.679809999999996,-73.97967,5.030437921392435,2,23,2751,0.27,1,True,False,False
1288,40.68251,-73.98486,5.5254529391317835,2,57,3018,0.67,1,False,False,False
1289,40.72718,-73.9812,4.605170185988092,6,80,2981,1.01,1,False,True,False
1290,40.72363,-73.9457,4.653960350157523,11,22,2965,0.26,1,False,True,False
1291,40.72697,-73.93921,4.795790545596741,5,40,1852,0.54,1,False,True,False
1292,40.72274,-73.97934000000001,5.69035945432406,3,85,3009,1.02,1,False,False,False
1293,40.68343,-73.99189,4.51085950651685,4,1,471,0.01,1,False,True,False
1294,40.73514,-73.99954,5.288267030694535,14,29,2079,0.36,1,False,True,False
1295,40.734809999999996,-73.99845,4.983606621708336,5,1,527,0.01,1,False,True,False
1296,40.80053,-73.96651,4.51085950651685,30,23,2151,0.27,1,False,True,False
1297,40.739709999999995,-74.00220999999999,4.836281906951478,2,42,2986,0.5,1,False,False,False
1298,40.757670000000005,-73.99034,5.25227342804663,1,195,3011,2.83,1,False,False,False
1299,40.80165,-73.96287,4.343805421853684,2,158,2960,1.91,3,False,False,False
1300,40.683279999999996,-73.9379,3.9318256327243257,2,1,2102,0.03,1,False,True,False
1301,40.728190000000005,-73.97933,4.68213122712422,1,115,2993,1.4,1,False,False,False
1302,40.68411,-73.93875,4.394449154672439,4,42,2983,0.49,1,False,False,False
1303,40.68269,-73.94004,5.017279836814924,5,3,1603,0.04,1,False,True,False
1304,40.70779,-73.92129,4.709530201312334,90,32,2996,0.4,1,False,False,False
1305,40.702020000000005,-73.92402,4.7535901911063645,370,6,2575,0.09,1,True,False,False
1306,40.72603,-73.98751,5.0238805208462765,2,214,3022,2.53,3,False,False,False
1307,40.68522,-73.97771,4.875197323201151,2,11,2961,0.13,1,False,True,False
1308,40.67391,-73.94039000000001,5.198497031265826,2,221,3009,2.6,1,False,False,False
1309,40.67436,-73.94807,4.564348191467836,1,123,2988,1.47,3,True,False,False
1310,40.81199,-73.95116,4.382026634673881,1,132,3002,1.56,2,False,False,False
1311,40.68586,-73.9501,4.110873864173311,30,41,2889,0.65,8,False,False,False
1312,40.65204,-73.94938,4.897839799950911,4,104,2992,1.32,1,False,False,False
1313,40.782920000000004,-73.97438000000001,4.795790545596741,30,18,2982,0.22,5,False,False,False
1314,40.716029999999996,-73.95665,4.795790545596741,2,143,3016,4.14,1,False,False,False
1315,40.824459999999995,-73.95274,6.55250788703459,28,4,2016,0.05,1,False,False,False
1316,40.7641,-73.98803000000001,5.111987788356544,3,25,1114,0.3,1,False,True,False
1317,40.79785,-73.97202,5.111987788356544,4,4,2339,0.05,1,False,True,False
1318,40.76961,-73.90451,4.007333185232471,45,198,3001,2.33,1,False,False,False
1319,40.730470000000004,-73.98229,4.61512051684126,5,6,536,0.07,1,False,True,False
1320,40.6772,-73.9506,4.394449154672439,7,10,2976,0.48,1,True,False,False
1321,40.71328,-73.99315,4.574710978503383,19,30,2933,0.36,1,False,False,False
1322,40.667320000000004,-73.98233,5.075173815233827,2,4,1638,0.08,1,False,True,False
1323,40.66488,-73.98079,3.9318256327243257,2,201,3017,2.42,1,False,False,False
1324,40.78837,-73.94628,4.330733340286331,2,51,3016,0.61,1,False,False,False
1325,40.682320000000004,-73.96500999999999,5.049856007249537,30,63,2981,0.75,1,False,False,False
1326,40.73252,-73.95496,5.017279836814924,2,28,2687,0.59,1,False,False,False
1327,40.59783,-73.80158,4.532599493153256,1,55,2257,0.66,1,False,True,False
1328,40.72437,-73.94847,4.330733340286331,5,1,2787,0.13,1,False,True,False
1329,40.77115,-73.92275,4.248495242049359,40,23,1922,0.27,1,False,False,False
1330,40.67859,-73.99444,4.7535901911063645,4,61,2903,0.72,1,False,False,False
1331,40.723040000000005,-73.97923,4.795790545596741,60,5,815,0.06,1,False,True,False
1332,40.77032,-73.99493000000001,4.795790545596741,2,67,3011,0.8,1,False,False,False
1333,40.72692,-73.99948,5.375278407684165,30,110,2927,1.3,1,False,False,False
1334,40.6806,-73.96316999999999,5.278114659230517,2,160,3004,1.95,1,False,False,False
1335,40.729490000000006,-73.95493,5.170483995038151,3,102,3011,1.23,2,False,False,False
1336,40.67649,-73.9435,4.394449154672439,2,5,2233,0.08,4,False,False,False
1337,40.71099,-73.95217,3.8918202981106265,5,1,1464,0.02,1,False,True,False
1338,40.73041,-74.00326,5.303304908059076,7,34,3016,0.41,1,False,False,False
1339,40.7197,-73.95741,5.62040086571715,30,6,1678,0.07,1,True,False,False
1340,40.60399,-73.97091999999999,4.290459441148391,1,61,3022,0.81,2,False,False,False
1341,40.72372,-74.00277,5.298317366548036,60,11,3007,0.13,1,False,False,False
1342,40.70989,-73.95347,5.5254529391317835,30,1,501,0.01,2,False,False,False
1343,40.807970000000005,-73.9489,4.330733340286331,5,46,2960,0.6,1,False,False,False
1344,40.72466,-73.99632,4.836281906951478,1,132,2991,1.75,1,True,False,False
1345,40.71552,-74.00749,5.438079308923196,1,62,1126,0.73,1,False,False,False
1346,40.69464,-73.99885,5.170483995038151,10,8,2706,0.17,1,False,True,False
1347,40.6877,-73.95824,4.948759890378168,3,16,2212,0.27,1,False,True,False
1348,40.69079,-73.95809,4.007333185232471,2,19,1936,0.23,1,False,False,False
1349,40.70001,-73.90698,4.330733340286331,2,17,2106,0.2,1,False,True,False
1350,40.77247,-73.94665,4.709530201312334,7,12,2062,0.14,1,False,True,False
1351,40.75128,-73.97658,5.111987788356544,1,321,3001,3.93,1,False,False,False
1352,40.86345,-73.92039,4.02535169073515,4,160,2998,1.89,2,False,False,False
1353,40.862840000000006,-73.91955,4.02535169073515,4,142,2989,1.68,2,False,False,False
1354,40.73413,-74.00465,5.707110264748875,1,5,1658,0.06,1,False,True,False
1355,40.74026,-74.00079000000001,5.62040086571715,6,61,3016,0.73,1,False,False,False
1356,40.73474,-73.99526999999999,5.805134968916488,7,0,0,0.0,1,False,False,True
1357,40.713159999999995,-73.94532,4.356708826689592,3,5,2764,0.08,1,False,True,False
1358,40.8347,-73.94856999999999,4.110873864173311,30,36,2130,0.44,1,True,False,False
1359,40.69082,-73.99280999999999,4.867534450455582,1,109,3000,1.51,1,False,False,False
1360,40.741240000000005,-73.92273,4.61512051684126,3,28,2925,0.38,1,False,False,False
1361,40.67465,-73.97975,4.795790545596741,4,14,2975,0.16,1,False,True,False
1362,40.72203,-73.95376,6.2166061010848646,2,250,3012,2.99,1,False,False,False
1363,40.7839,-73.97896999999999,5.19295685089021,4,12,2618,0.25,1,False,True,False
1364,40.68533,-73.96808,5.0106352940962555,2,20,2834,0.24,1,False,True,False
1365,40.70397,-73.95536,5.198497031265826,14,27,2968,0.36,1,False,False,False
1366,40.68084,-73.97429,4.61512051684126,2,73,3013,0.89,3,False,False,False
1367,40.68379,-73.98313,5.198497031265826,3,2,1737,0.05,1,False,True,False
1368,40.72188,-73.94963,4.859812404361672,5,38,2961,0.45,1,False,False,False
1369,40.679629999999996,-73.97237,5.564520407322694,14,5,1300,0.07,1,False,True,False
1370,40.69249,-73.73382,4.02535169073515,3,0,0,0.0,2,True,False,True
1371,40.6686,-73.98342,4.189654742026425,3,31,2692,0.5,1,False,False,False
1372,40.76985,-73.95815,5.303304908059076,2,17,1715,0.21,1,False,True,False
1373,40.762570000000004,-73.99303,5.521460917862246,3,35,2982,0.42,1,False,False,False
1374,40.68466,-73.98871,5.707110264748875,30,63,2943,0.77,3,True,False,False
1375,40.79183,-73.94743000000001,4.795790545596741,7,149,3015,1.78,1,False,False,False
1376,40.77471,-73.98261,4.795790545596741,20,107,2626,1.29,1,False,False,False
1377,40.67293,-73.96399,4.836281906951478,5,7,1739,0.08,1,False,True,False
1378,40.73587,-73.88279,4.605170185988092,3,48,3009,0.58,2,False,False,False
1379,40.69945,-73.92148,4.7535901911063645,3,54,3005,0.65,1,False,True,False
1380,40.7072,-73.92245,5.62040086571715,31,17,1665,0.2,1,True,False,False
1381,40.673759999999994,-73.99648,5.293304824724492,2,103,2994,1.62,1,False,False,False
1382,40.7256,-73.97856999999999,5.298317366548036,3,243,3010,2.95,1,False,False,False
1383,40.6916,-73.73323,3.828641396489095,3,0,0,0.0,2,True,False,True
1384,40.791959999999996,-73.97065,4.836281906951478,3,93,3004,1.17,1,False,False,False
1385,40.81726,-73.94583,4.394449154672439,2,54,3017,0.74,2,False,False,False
1386,40.71655,-74.01171,4.875197323201151,30,2,1678,0.03,52,False,False,False
1387,40.68375,-73.87065,3.58351893845611,28,88,2977,1.05,4,False,False,False
1388,40.709579999999995,-73.93578000000001,4.51085950651685,30,15,2315,0.18,1,False,True,False
1389,40.720909999999996,-73.96133,5.5254529391317835,3,25,2430,0.3,2,False,False,False
1390,40.66959,-73.95718000000001,4.7535901911063645,3,0,0,0.0,1,False,True,True
1391,40.680659999999996,-73.96644,5.303304908059076,4,11,2953,0.13,1,False,True,False
1392,40.71447,-73.95237,4.174387269895637,30,17,2985,0.26,2,False,False,False
1393,40.68372,-73.9406,4.189654742026425,3,5,1252,0.06,2,False,False,False
1394,40.76408,-73.92461,5.170483995038151,14,0,0,0.0,1,False,True,True
1395,40.76876,-73.99473,4.51085950651685,2,28,2726,0.34,1,True,False,False
1396,40.66839,-73.96001,4.454347296253507,2,0,0,0.0,1,False,True,True
1397,40.74519,-73.98338000000001,5.017279836814924,30,0,0,0.0,1,False,False,True
1398,40.74285,-73.97986,3.9318256327243257,30,8,2703,0.11,1,False,False,False
1399,40.80352,-73.95127,4.919980925828125,2,15,2952,0.18,2,False,True,False
1400,40.71455,-73.93739000000001,5.993961427306569,3,2,2765,0.17,1,False,False,False
1401,40.65826,-73.95951,4.836281906951478,4,40,2836,0.57,1,False,False,False
1402,40.7324,-73.98577,5.111987788356544,7,57,2961,0.68,1,False,False,False
1403,40.71402,-73.93989,5.198497031265826,3,0,0,0.0,1,False,True,True
1404,40.80338,-73.95594,4.663439094112067,14,6,2698,0.07,1,False,True,False
1405,40.7592,-73.99133,5.003946305945459,4,57,2979,0.69,1,False,True,False
1406,40.68935,-73.9695,4.795790545596741,3,22,1675,0.27,1,False,False,False
1407,40.733259999999994,-73.98245,4.605170185988092,8,6,891,0.07,1,False,True,False
1408,40.73082,-73.98501999999999,5.170483995038151,1,17,1660,0.2,1,False,True,False
1409,40.71382,-73.94164,4.454347296253507,2,14,2771,0.19,1,False,True,False
1410,40.77975,-73.94977,4.394449154672439,1,160,3013,1.9,1,False,False,False
1411,40.68517,-73.95563,4.787491742782046,2,85,3009,1.02,1,False,False,False
1412,40.74609,-73.94691,4.499809670330265,1,165,3008,1.99,2,False,False,False
1413,40.72625,-74.0018,5.278114659230517,2,13,1121,0.16,1,False,True,False
1414,40.77428,-73.98594,6.90875477931522,30,44,1645,0.53,11,True,False,False
1415,40.728120000000004,-74.00191,5.420534999272286,4,51,2957,0.62,1,False,False,False
1416,40.716570000000004,-73.96264000000001,5.111987788356544,2,179,3003,2.2,1,False,True,False
1417,40.65193,-73.97301,4.110873864173311,2,206,3001,2.49,2,False,False,False
1418,40.73485,-74.00636999999999,5.111987788356544,5,4,2659,0.05,1,False,False,False
1419,40.70074,-73.92333,4.394449154672439,14,2,3009,0.11,1,False,False,False
1420,40.73607,-73.92439,3.970291913552122,3,1,2625,0.08,1,False,True,False
1421,40.72095,-73.99401,5.081404364984463,4,2,737,0.02,1,False,True,False
1422,40.676390000000005,-73.96003,4.709530201312334,5,3,1750,0.04,1,False,False,False
1423,40.79913,-73.96056999999999,4.110873864173311,2,19,1640,0.23,1,False,True,False
1424,40.50868,-74.23986,5.703782474656201,3,59,3024,0.82,1,False,False,False
1425,40.723890000000004,-73.98934,5.303304908059076,6,1,2840,0.16,1,False,False,False
1426,40.73727,-74.00213000000001,6.55250788703459,5,1,540,0.01,1,True,False,False
1427,40.686479999999996,-73.99257,4.795790545596741,3,254,3009,3.05,1,False,False,False
1428,40.795120000000004,-73.93182,4.189654742026425,2,129,2931,1.56,2,False,False,False
1429,40.76206,-73.9998,5.575949103146316,30,11,711,0.13,2,False,False,False
1430,40.69382,-73.95002,4.795790545596741,20,32,2946,0.68,1,False,False,False
1431,40.78455,-73.97352,5.017279836814924,5,8,1973,0.12,3,False,True,False
1432,40.871140000000004,-73.91790999999999,4.110873864173311,2,261,3019,3.16,1,False,False,False
1433,40.718270000000004,-73.96259,5.860786223465865,2,3,545,0.04,1,True,False,False
1434,40.63358,-74.0833,4.276666119016055,2,23,2750,0.33,2,False,False,False
1435,40.82312,-73.94971,6.073044534100405,5,108,2989,1.44,2,False,False,False
1436,40.8224,-73.94358000000001,4.382026634673881,3,9,3016,0.11,1,False,False,False
1437,40.76376,-73.99161,4.948759890378168,2,248,3010,2.99,1,False,True,False
1438,40.75703,-73.91666,4.127134385045092,4,107,3008,1.29,2,False,False,False
1439,40.74648,-73.98459,4.61512051684126,3,41,1642,0.52,1,False,True,False
1440,40.72294,-73.99388,5.5254529391317835,4,43,2988,0.52,1,False,False,False
1441,40.82732,-73.95111999999999,4.983606621708336,3,39,2082,0.47,1,False,False,False
1442,40.6951,-73.95605,3.828641396489095,4,31,2257,0.37,1,False,True,False
1443,40.712559999999996,-73.96625999999999,4.30406509320417,6,6,2968,0.07,2,False,False,False
1444,40.6795,-73.9685,5.017279836814924,3,18,2931,0.26,1,False,False,False
1445,40.7256,-73.99445,5.459585514144159,20,29,2955,0.37,1,False,False,False
1446,40.73045,-73.98541,5.017279836814924,1,11,1003,0.13,1,False,True,False
1447,40.736999999999995,-73.98199,4.189654742026425,4,161,3017,1.92,1,False,False,False
1448,40.712270000000004,-73.96776,5.278114659230517,1,39,2953,0.47,1,False,False,False
1449,40.75164,-73.99425,4.912654885736052,365,0,0,0.0,1,True,False,True
1450,40.671890000000005,-73.93499,4.51085950651685,7,2,1611,0.03,1,False,True,False
1451,40.72381,-73.99684,6.39024066706535,5,59,3013,0.77,1,False,False,False
1452,40.73337,-73.984,4.700480365792417,1,323,3006,3.89,1,False,False,False
1453,40.683040000000005,-73.96348,5.303304908059076,3,56,2976,0.96,1,True,False,False
1454,40.75743,-73.96939,4.51085950651685,30,3,2105,0.05,52,True,False,False
1455,40.7419,-73.9816,4.61512051684126,30,2,2651,0.04,52,False,False,False
1456,40.76758,-73.98722,4.454347296253507,30,2,1967,0.04,52,False,False,False
1457,40.741890000000005,-73.97833,4.477336814478207,30,3,2697,0.05,52,True,False,False
1458,40.76934,-73.98464,4.564348191467836,30,1,584,0.01,52,True,False,False
1459,40.78363,-73.97797,5.857933154483459,3,58,3004,0.7,1,False,False,False
1460,40.721709999999995,-73.98334,4.605170185988092,3,10,1671,0.14,1,False,True,False
1461,40.768029999999996,-73.98767,5.081404364984463,2,83,2978,1.01,1,False,False,False
1462,40.71695,-73.99031,5.0106352940962555,4,12,2989,0.14,1,False,False,False
1463,40.675740000000005,-73.95434,4.110873864173311,3,1,516,0.01,1,False,True,False
1464,40.75663,-73.96681,5.655991810819852,7,10,3022,3.53,1,False,True,False
1465,40.64573,-73.98013,4.290459441148391,1,48,2894,0.59,1,False,False,False
1466,40.74004,-74.00426,5.017279836814924,16,5,3019,0.06,1,False,False,False
1467,40.688629999999996,-74.00180999999999,5.303304908059076,3,15,2660,0.18,1,False,True,False
1468,40.7779,-73.95246,4.382026634673881,1,347,3020,4.24,2,False,False,False
1469,40.781940000000006,-73.98248000000001,5.288267030694535,1,108,3021,1.31,2,False,False,False
1470,40.6883,-73.95375,4.330733340286331,3,163,3005,1.96,2,False,False,False
1471,40.733540000000005,-73.98593000000001,4.852030263919617,3,182,3009,2.3,1,False,False,False
